ID,lat,lon,workload,conn
834,31.15715,121.4311,636,5
835,31.157241,121.418919,12227,9
836,31.15736,121.2216,3472,3
837,31.157536,121.203337,9449,9
838,31.15768,121.4245,7793,3
839,31.158202,121.389411,8120,6
840,31.15852,121.1384,10021,4
841,31.158559,121.319801,9942,7
842,31.15884,121.1273,9472,5
843,31.159304,121.358718,11128,20
844,31.15952,121.4358,5387,4
845,31.159536,121.1442,787,4
846,31.15957,121.146,2280,3
847,31.159667,121.515041,6220,5
848,31.1597,121.4576,8577,4
849,31.159756,121.525433,4562,3
850,31.15977,121.589,1029,3
851,31.160079,121.37079,6796,39
852,31.1602,121.5571,5468,5
853,31.160324,121.508559,23,0
854,31.16036,121.4548,2554,4
855,31.161027,121.722478,3486,5
856,31.16107,121.3546,1240,4
857,31.161442,121.507559,162,8
858,31.16164,121.2866,2389,3
859,31.161896,121.135143,42,0
860,31.16211,121.5667,1025,3
861,31.162282,121.426688,6644,4
862,31.1624,121.3538,1752,4
863,31.162463,121.364262,5741,13
864,31.16271,121.7722,4690,4
865,31.162868,121.448422,6971,5
866,31.1632,121.1114,4187,5
867,31.163339,121.469291,2608,5
868,31.16339,121.3817,11906,7
869,31.1634,121.396418,56,3
870,31.16343,121.3545,11891,8
871,31.163459,121.574025,7860,9
872,31.16346,121.4051,10127,7
873,31.163705,121.503747,11820,10
874,31.1642,121.3305,11191,9
875,31.164838,121.410811,1592,4
876,31.16534,121.4277,7046,6
877,31.165389,121.119468,22,0
878,31.16584,121.5307,4129,4
879,31.166007,121.457766,6330,9
880,31.16605,121.6421,2487,1
881,31.166058,121.403691,3285,3
882,31.16637,121.4198,5547,6
883,31.166408,121.569203,9226,8
884,31.16691,121.1152,5251,6
885,31.167279,121.113649,5051,3
886,31.16755,121.4259,34,0
887,31.167947,121.670231,5873,8
888,31.16807,121.4887,3835,4
889,31.168125,121.503534,487,3
890,31.16824,121.4376,5161,2
891,31.168296,121.588625,2939,4
892,31.1685,121.4025,181,18
893,31.168519,121.804669,4983,3
894,31.16869,121.4879,179,1
895,31.16872,121.768142,5261,5
896,31.16885,121.3947,4674,4
897,31.168922,121.412651,9800,4
898,31.16894,121.5433,4590,6
899,31.169078,121.433389,96,7
900,31.16949,121.3497,524,3
901,31.169494,121.302234,241,13
902,31.1697,121.4122,2413,3
903,31.169796,121.52847,3567,5
904,31.16991,121.4182,584,2
905,31.170097,121.608906,3408,3
906,31.17023,121.3374,13081,10
907,31.170526,121.34996,357,1
908,31.1708,121.2788,21,0
909,31.170967,121.40072,960,1
910,31.1711,121.5071,8655,7
911,31.17148,121.411456,72,9
912,31.17165,121.1103,2599,4
913,31.171686,121.441221,6937,9
914,31.17192,121.718,2821,3
915,31.171972,121.140685,10110,6
916,31.17216,121.3477,47,0
917,31.17247,121.404203,5325,10
918,31.17255,121.3637,6688,4
919,31.17255,121.405133,26,0
920,31.17276,121.426,7232,5
921,31.172778,121.53453,840,5
922,31.17287,121.435,476,33
923,31.173163,121.356571,4881,5
924,31.17383,121.7811,218,2
925,31.173856,121.350522,4782,4
926,31.17405,121.2827,12709,8
927,31.174203,121.431404,3046,5
928,31.17422,121.2896,5112,1
929,31.174223,121.436719,0,0
930,31.17429,121.436,31,0
931,31.174304,121.436093,87,14
932,31.1744,121.2851,11266,8
933,31.174661,121.52822,13659,8
934,31.17475,121.3925,6244,4
935,31.175318,121.181299,9150,7
936,31.17562,121.3178,7145,6
937,31.175781,121.643301,8326,3
938,31.17594,121.4244,2274,5
939,31.175983,121.381611,929,2
940,31.17605,121.4312,4978,7
941,31.17625,121.418829,949,4
942,31.17638,121.3977,11392,4
943,31.176489,121.188906,360,5
944,31.17665,121.1329,7018,6
945,31.176807,121.251063,5476,4
946,31.17681,121.4391,7511,7
947,31.176978,121.499522,9566,6
948,31.177,121.4236,7080,4
949,31.177067,121.370844,8088,4
950,31.1771,121.5258,170,6
951,31.177169,121.445517,6437,6
952,31.17725,121.5125,133,1
953,31.177291,121.405153,714,5
954,31.17744,121.1087,16,0
955,31.17762,121.511042,7820,5
956,31.17765,121.5554,8143,4
957,31.177836,121.408499,378,3
958,31.17786,121.347,8440,4
959,31.178033,121.487803,1402,5
960,31.17809,121.4135,7086,4
961,31.178278,121.606216,5339,5
962,31.17836,121.2793,8991,7
963,31.178673,121.521509,245,1
964,31.17896,121.3883,1216,4
965,31.179351,121.31286,628,2
966,31.17939,121.7541,7875,4
967,31.179594,121.55951,133,5
968,31.17984,121.4295,11096,5
969,31.180043,121.609028,453,6
970,31.18018,121.4223,7876,5
971,31.18026,121.406339,5539,5
972,31.18047,121.4413,7937,6
973,31.180526,121.349428,187,4
974,31.18058,121.5277,263,13
975,31.180728,121.386832,6,0
976,31.18075,121.7492,4762,5
977,31.180763,121.476049,3328,7
978,31.18078,121.4237,1075,3
979,31.180824,121.525363,723,6
980,31.1809,121.4639,4227,8
981,31.180994,121.377204,1043,1
982,31.18138,121.6889,6651,5
983,31.181485,121.520026,9480,7
984,31.18158,121.2952,0,0
985,31.181629,121.510713,276,5
986,31.18179,121.5292,7528,4
987,31.182032,121.388195,14,0
988,31.18212,121.3775,339,3
989,31.182189,121.394088,6783,6
990,31.1822,121.3902,5316,5
991,31.1823,121.394288,179,1
992,31.18237,121.5264,6636,4
993,31.182415,121.381272,8604,5
994,31.18248,121.5762,8930,5
995,31.182633,121.439015,637,4
996,31.18273,121.4149,7433,8
997,31.183039,121.434356,6,0
998,31.18306,121.4078,2721,3
999,31.183323,121.447822,9250,7
1000,31.183859,121.415119,12,0
1001,31.18386,121.6373,14277,6
1002,31.18432,121.2309,10493,6
1003,31.184327,121.381012,130,3
1004,31.18435,121.4414,1046,6
1005,31.184426,121.15811,2462,4
1006,31.18458,121.4209,336,8
1007,31.184752,121.387556,179,1
1008,31.18488,121.4307,1928,3
1009,31.184888,121.510295,10051,5
1010,31.18495,121.4093,896,9
1011,31.184979,121.31046,5242,2
1012,31.18504,121.4143,849,12
1013,31.185065,121.503655,1628,3
1014,31.18513,121.4516,2091,4
1015,31.185189,121.445449,977,3
1016,31.18523,121.1697,4879,3
1017,31.185812,121.457923,6224,3
1018,31.18606,121.4487,103,4
1019,31.186176,121.53911,629,2
1020,31.1862,121.5479,613,2
1021,31.186411,121.402496,249,2
1022,31.18647,121.4299,7932,5
1023,31.186628,121.372116,5981,4
1024,31.1867,121.4486,212,11
1025,31.18674,121.380533,268,2
1026,31.18713,121.4513,5734,2
1027,31.187254,121.536259,10487,5
1028,31.18738,121.4707,77,5
1029,31.187492,121.452395,27,0
1030,31.18771,121.4321,49,6
1031,31.187829,121.452956,2,0
1032,31.18786,121.4448,937,3
1033,31.188068,121.699562,353,3
1034,31.18815,121.4323,3940,1
1035,31.188183,121.440258,1,0
1036,31.18826,121.3013,282,9
1037,31.188332,121.405187,51,1
1038,31.18851,121.4031,1615,3
1039,31.18851,121.4984,1483,4
1040,31.188512,121.437591,1735,3
1041,31.188696,121.181232,6517,3
1042,31.18882,121.387,8314,4
1043,31.188877,121.43412,903,6
1044,31.189,121.4319,37,0
1045,31.189335,121.781953,7039,4
1046,31.18937,121.4435,860,3
1047,31.189701,121.543143,7539,3
1048,31.18972,121.3561,276,1
1049,31.189816,121.430881,43,0
1050,31.1899,121.3543,35,0
1051,31.190103,121.485774,469,5
1052,31.19017,121.4671,2954,5
1053,31.190185,121.443475,10662,5
1054,31.1903,121.5669,10447,4
1055,31.190389,121.457678,10188,4
1056,31.19048,121.4348,1525,3
1057,31.19053,121.445372,53,7
1058,31.19083,121.4207,291,4
1059,31.190941,121.420437,1,0
1060,31.19107,121.5543,7490,5
1061,31.191178,121.46648,347,1
1062,31.19124,121.508,1347,8
1063,31.19143,121.411411,6870,7
1064,31.1915,121.4109,1757,5
1065,31.191674,121.699103,6935,5
1066,31.1917,121.4402,21,0
1067,31.191702,121.449143,792,3
1068,31.1918,121.4429,1,0
1069,31.191818,121.538713,4668,3
1070,31.19183,121.591,6380,3
1071,31.191847,121.381117,7178,7
1072,31.19206,121.4385,6627,3
1073,31.192182,121.466139,375,6
1074,31.19228,121.4628,8097,3
1075,31.19232,121.142889,4258,6
1076,31.192397,121.384407,3071,2
1077,31.1924,121.7482,52,6
1078,31.19246,121.4436,189,4
1079,31.192915,121.682688,7319,7
1080,31.19294,121.3997,134,5
1081,31.192975,121.449755,9820,4
1082,31.19332,121.4304,10544,6
1083,31.193331,121.599017,639,2
1084,31.19341,121.3939,9798,6
1085,31.193515,121.531662,1001,4
1086,31.19361,121.4481,0,0
1087,31.193643,121.402511,3903,3
1088,31.19365,121.4496,2747,4
1089,31.193686,121.423417,2460,2
1090,31.19377,121.5465,422,4
1091,31.193811,121.373792,2139,2
1092,31.19382,121.4952,12572,10
1093,31.194107,121.399831,668,1
1094,31.19419,121.4566,6273,4
1095,31.194364,121.400164,77,2
1096,31.19457,121.4539,1584,6
1097,31.19458,121.436178,4169,5
1098,31.19472,121.4487,385,6
1099,31.194792,121.466884,5277,2
1100,31.19493,121.367,2062,2
1101,31.195131,121.418788,5608,6
1102,31.19514,121.386,7952,6
1103,31.195321,121.445546,1221,4
1104,31.19544,121.7544,25,0
1105,31.195613,121.40425,5348,4
1106,31.19562,121.3984,252,4
1107,31.195642,121.446626,234,4
1108,31.19565,121.4398,4,0
1109,31.195709,121.424093,2007,4
1110,31.19588,121.597,2076,6
1111,31.195887,121.591747,299,12
1112,31.19591,121.4107,5198,4
1113,31.19601,121.444227,454,2
1114,31.19614,121.5585,6130,4
1115,31.19622,121.468181,259,13
1116,31.19627,121.5371,8757,5
1117,31.196602,121.461665,567,8
1118,31.19698,121.4406,178,1
1119,31.197034,121.391103,82,6
1120,31.19706,121.0955,4289,3
1121,31.197114,121.442853,9038,5
1122,31.19715,121.445,1930,1
1123,31.197367,121.479142,7,0
1124,31.19751,121.4702,2396,8
1125,31.19757,121.454,3117,6
1126,31.197573,121.37641,4952,2
1127,31.197656,121.463533,9640,3
1128,31.19791,121.4265,8442,6
1129,31.198048,121.604048,9933,7
1130,31.19809,121.1262,8906,5
1131,31.198113,121.590353,2146,2
1132,31.19814,121.4467,177,1
1133,31.198268,121.383605,397,2
1134,31.19827,121.4451,62,1
1135,31.198372,121.355749,2954,3
1136,31.19867,121.4794,2271,1
1137,31.19868,121.485666,3294,3
1138,31.1988,121.3837,3351,3
1139,31.198836,121.215066,8988,6
1140,31.19891,121.4442,59,7
1141,31.19895,121.5161,289,6
1142,31.198952,121.70244,7491,5
1143,31.19907,121.517372,473,1
1144,31.1991,121.402,179,1
1145,31.199128,121.540588,6,0
1146,31.19914,121.438,8,0
1147,31.19927,121.6228,469,2
1148,31.19952,121.447,1256,3
1149,31.199535,121.456715,813,2
1150,31.19972,121.3258,10043,6
1151,31.19979,121.389906,2200,2
1152,31.20018,121.5516,1547,4
1153,31.200224,121.316463,4370,5
1154,31.200249,121.443811,6418,3
1155,31.20025,121.4744,2383,3
1156,31.20029,121.4001,1540,3
1157,31.200428,121.437655,3257,2
1158,31.20043,121.4474,5906,7
1159,31.200668,121.480775,194,4
1160,31.20072,121.519,115,8
1161,31.200779,121.533917,48,0
1162,31.20078,121.446,4593,4
1163,31.200811,121.444401,6893,4
1164,31.20087,121.4483,36,0
1165,31.200875,121.481499,1,0
1166,31.20088,121.4465,10994,6
1167,31.201009,121.610969,1501,2
1168,31.20106,121.4387,3129,6
1169,31.201121,121.445016,1125,1
1170,31.20124,121.6693,6192,5
1171,31.201251,121.561484,9919,4
1172,31.20126,121.4014,8440,4
1173,31.201279,121.709485,12169,9
1174,31.2013,121.4344,4701,9
1175,31.201321,121.404211,3777,3
1176,31.20165,121.4201,7123,3
1177,31.20172,121.743118,3187,3
1178,31.20182,121.4521,2,0
1179,31.201959,121.61095,249,3
1180,31.201966,121.545756,94,3
1181,31.20197,121.4525,8573,5
1182,31.202,121.5913,30,0
1183,31.202075,121.187355,6755,11
1184,31.2021,121.4459,449,5
1185,31.202118,121.395128,4674,5
1186,31.20226,121.5648,281,4
1187,31.202395,121.6278,12761,7
1188,31.20288,121.4763,6778,5
1189,31.202912,121.712449,4827,3
1190,31.20302,121.4436,423,2
1191,31.203031,121.443586,5762,5
1192,31.20319,121.4687,230,6
1193,31.203225,121.399229,17,0
1194,31.20325,121.4416,8,0
1195,31.203422,121.526246,220,5
1196,31.20347,121.446,5963,4
1197,31.203552,121.371544,6993,2
1198,31.20362,121.3938,76,6
1199,31.20367,121.543991,633,2
1200,31.20374,121.4613,186,4
1201,31.203911,121.590509,44,0
1202,31.20398,121.4239,7074,8
1203,31.203981,121.483421,845,2
1204,31.20399,121.5206,9185,8
1205,31.204036,121.437644,207,8
1206,31.20414,121.4067,709,4
1207,31.204179,121.538588,6369,6
1208,31.20432,121.4554,359,2
1209,31.204343,121.407018,5478,3
1210,31.20435,121.6935,7709,4
1211,31.204601,121.484087,547,8
1212,31.20461,121.4324,4539,5
1213,31.204763,121.526768,1235,4
1214,31.205,121.4712,5663,6
1215,31.205115,121.492127,53,3
1216,31.20576,121.2632,10033,8
1217,31.205813,121.413544,4807,4
1218,31.20584,121.462,6675,5
1219,31.206089,121.105074,952,4
1220,31.20619,121.4566,6114,4
1221,31.206201,121.085991,698,3
1222,31.20646,121.5628,793,1
1223,31.206547,121.306923,7924,10
1224,31.20657,121.701,1,0
1225,31.206668,121.449678,1001,4
1226,31.20676,121.3999,65,4
1227,31.20694,121.459659,1823,5
1228,31.20696,121.5911,1864,4
1229,31.207094,121.713617,244,3
1230,31.20713,121.2999,7744,6
1231,31.207139,121.449578,2501,4
1232,31.20721,121.4827,10049,7
1233,31.207247,121.572933,1907,4
1234,31.20725,121.4071,3184,1
1235,31.207348,121.70185,4787,4
1236,31.20768,121.4897,7933,5
1237,31.2077,121.669382,9540,6
1238,31.20811,121.4148,2921,4
1239,31.208153,121.41083,134,8
1240,31.20835,121.5449,10412,8
1241,31.208384,121.466365,9002,5
1242,31.2084,121.4416,30,0
1243,31.208589,121.524447,3619,3
1244,31.20901,121.4784,3503,4
1245,31.209025,121.616514,9175,10
1246,31.20907,121.4369,118,2
1247,31.20918,121.7524,3054,4
1248,31.209182,121.535827,5564,3
1249,31.209344,121.414036,68,3
1250,31.20942,121.5303,266,2
1251,31.209454,121.524245,162,2
1252,31.20948,121.7021,4694,7
1253,31.209598,121.437679,179,1
1254,31.20964,121.5645,8260,7
1255,31.209704,121.368486,2684,4
1256,31.20986,121.6449,492,2
1257,31.209872,121.409627,1120,2
1258,31.2099,121.2342,6152,4
1259,31.209905,121.37472,7328,7
1260,31.20991,121.4253,6037,3
1261,31.209934,121.604472,939,6
1262,31.21003,121.4057,7378,3
1263,31.210053,121.464569,232,4
1264,31.2101,121.4149,78,3
1265,31.210354,121.595268,714,7
1266,31.210579,121.453849,271,3
1267,31.21058,121.3846,2406,4
1268,31.21058,121.5297,521,9
1269,31.2106,121.411728,477,3
1270,31.21063,121.477,93,5
1271,31.210657,121.474053,130,6
1272,31.21084,121.4912,10878,7
1273,31.210887,121.315496,1249,4
1274,31.21089,121.3779,5077,7
1275,31.211021,121.569582,248,1
1276,31.21109,121.4091,0,0
1277,31.211107,121.59082,7463,3
1278,31.211339,121.406552,166,2
1279,31.21134,121.4138,2242,5
1280,31.21138,121.729,737,6
1281,31.2114,121.476689,140,6
1282,31.21149,121.4032,12457,5
1283,31.211492,121.571765,1210,3
1284,31.21153,121.5106,232,8
1285,31.211574,121.366182,6985,9
1286,31.21159,121.4996,11687,5
1287,31.211598,121.439406,6200,4
1288,31.21162,121.4867,6223,3
1289,31.211634,121.520845,3691,2
1290,31.21164,121.4745,3434,4
1291,31.211757,121.46438,77,2
1292,31.21176,121.4533,151,3
1293,31.211781,121.405437,601,6
1294,31.21185,121.4757,542,3
1295,31.212027,121.491516,614,4
1296,31.21203,121.4769,9,0
1297,31.212113,121.444193,5550,3
1298,31.21233,121.4071,1149,2
1299,31.21245,121.637072,1945,1
1300,31.21257,121.5372,89,1
1301,31.212718,121.447853,8069,5
1302,31.21279,121.4941,1324,2
1303,31.213015,121.547755,7196,2
1304,31.21306,121.4835,4986,3
1305,31.21309,121.531691,928,2
1306,31.21321,121.4706,177,1
1307,31.213332,121.619545,69,3
1308,31.2134,121.4137,1014,1
1309,31.21351,121.3728,179,1
1310,31.21356,121.6349,471,3
1311,31.213582,121.38377,480,4
1312,31.213659,121.504661,6950,5
1313,31.21366,121.4551,81,3
1314,31.2137,121.418,8495,6
1315,31.213728,121.386102,11283,7
1316,31.21385,121.4303,8042,3
1317,31.213903,121.410198,1559,4
1318,31.21406,121.3776,3299,4
1319,31.214115,121.406884,3134,4
1320,31.21419,121.3769,2820,3
1321,31.214209,121.659493,7456,4
1322,31.21434,121.376,229,6
1323,31.214561,121.298904,11776,5
1324,31.2146,121.5229,22,0
1325,31.214641,121.525998,619,4
1326,31.21468,121.5516,9077,8
1327,31.214689,121.426655,384,5
1328,31.21472,121.625,1420,4
1329,31.214741,121.427168,244,3
1330,31.21477,121.4444,3257,4
1331,31.214958,121.527054,5451,4
1332,31.21497,121.5868,256,5
1333,31.215028,121.438872,22,0
1334,31.21508,121.4813,2842,5
1335,31.215246,121.604329,8895,6
1336,31.21531,121.5236,60,2
1337,31.215347,121.134685,2192,4
1338,31.21535,121.4661,475,4
1339,31.215381,121.439262,7083,3
1340,31.21543,121.6604,8888,10
1341,31.215664,121.46829,7842,7
1342,31.21589,121.5582,0,0
1343,31.216092,121.508679,740,5
1344,31.21615,121.4729,1706,3
1345,31.216269,121.435171,55,9
1346,31.21636,121.3972,10719,6
1347,31.216371,121.601926,8329,5
1348,31.21646,121.6771,80,1
1349,31.216472,121.413336,26,0
1350,31.216528,121.439617,1307,2
1351,31.21653,121.3268,5095,3
1352,31.21653,121.5412,0,0
1353,31.216659,121.391301,868,4
1354,31.21668,121.4686,121,4
1355,31.216686,121.493011,1159,3
1356,31.21675,121.4764,8923,5
1357,31.217037,121.43649,299,3
1358,31.21707,121.5245,428,2
1359,31.217074,121.510123,5428,6
1360,31.21716,121.4118,588,16
1361,31.217217,121.558644,13,0
1362,31.21724,121.4328,7854,5
1363,31.217249,121.504369,1382,3
1364,31.21726,121.3915,1214,4
1365,31.217315,121.635295,3284,4
1366,31.21732,121.7538,4786,2
1367,31.217372,121.460724,5849,8
1368,31.21748,121.4948,8063,5
1369,31.217512,121.533844,3801,3
1370,31.21752,121.4529,5248,6
1371,31.21759,121.40829,142,5
1372,31.21766,121.5346,880,3
1373,31.217682,121.499709,6240,4
1374,31.21773,121.4724,476,5
1375,31.217968,121.41467,10012,4
1376,31.21801,121.4308,38,0
1377,31.218016,121.568018,3435,2
1378,31.21802,121.504,2474,3
1379,31.218201,121.487151,10103,8
1380,31.21852,121.44019,9159,7
1381,31.21852,121.4637,1243,6
1382,31.21872,121.5687,9089,2
1383,31.218812,121.401309,5411,4
1384,31.21882,121.4364,165,4
1385,31.218858,121.465451,41,0
1386,31.21893,121.403,1271,1
1387,31.21899,121.492002,319,4
1388,31.21909,121.4289,262,3
1389,31.219114,121.423499,8293,6
1390,31.21913,121.5248,2476,4
1391,31.219239,121.418564,2149,10
1392,31.21944,121.3745,3124,5
1393,31.219455,121.098597,4239,6
1394,31.21953,121.4554,61,2
1395,31.219533,121.427561,286,3
1396,31.21965,121.4467,1449,3
1397,31.219656,121.49234,119,6
1398,31.21986,121.5681,339,2
1399,31.219945,121.285654,9155,5
1400,31.21995,121.467,2147,4
1401,31.220133,121.471187,990,6
1402,31.22033,121.3677,1155,5
1403,31.220416,121.529149,7273,4
1404,31.22042,121.3835,85,7
1405,31.220434,121.408625,4664,3
1406,31.22065,121.3599,8252,5
1407,31.220745,121.438858,173,5
1408,31.22081,121.3054,11569,4
1409,31.221001,121.731159,6043,5
1410,31.22105,121.504,8197,2
1411,31.221201,121.497347,2077,6
1412,31.22121,121.4116,2169,5
1413,31.221319,121.166272,372,7
1414,31.22132,121.4389,928,3
1415,31.221325,121.448881,6809,5
1416,31.22135,121.2015,4875,3
1417,31.22135,121.391319,7967,3
1418,31.22159,121.3519,4802,5
1419,31.221662,121.539905,5986,9
1420,31.22169,121.4629,102,7
1421,31.221705,121.642288,4476,3
1422,31.22178,121.5585,5059,5
1423,31.221876,121.687381,5949,3
1424,31.22212,121.4541,1929,5
1425,31.222168,121.378951,3572,4
1426,31.22223,121.6235,9051,5
1427,31.222272,121.438997,623,15
1428,31.22233,121.4617,1145,4
1429,31.22255,121.440445,4541,5
1430,31.22258,121.4286,6907,7
1431,31.222609,121.378494,177,8
1432,31.22275,121.4597,1482,4
1433,31.22278,121.450373,1781,3
1434,31.223,121.466,8621,4
1435,31.223017,121.465143,1052,2
1436,31.22311,121.4543,3066,3
1437,31.223114,121.522857,2810,3
1438,31.22312,121.5047,1292,3
1439,31.223134,121.43817,20,0
1440,31.22318,121.1846,3523,4
1441,31.223297,121.430839,720,3
1442,31.22331,121.3784,130,9
1443,31.223367,121.46595,56,1
1444,31.22341,121.4286,379,3
1445,31.223446,121.432052,153,2
1446,31.22365,121.4675,178,1
1447,31.223665,121.458791,9804,3
1448,31.22372,121.4825,187,1
1449,31.223981,121.478274,3842,4
1450,31.22401,121.4236,179,1
1451,31.224117,121.4732,3242,3
1452,31.22413,121.5477,1238,5
1453,31.224154,121.43807,2126,4
1454,31.22423,121.4384,10285,9
1455,31.224373,121.364172,7093,6
1456,31.22439,121.1435,410,8
1457,31.224391,121.489143,0,0
1458,31.22445,121.5115,3142,11
1459,31.224487,121.452917,333,3
1460,31.22454,121.5502,4484,3
1461,31.22455,121.4825,1346,4
1462,31.224551,121.547983,916,3
1463,31.224718,121.344451,4409,4
1464,31.22473,121.4346,3559,7
1465,31.224758,121.446392,63,14
1466,31.22484,121.4409,40,0
1467,31.224855,121.480154,318,2
1468,31.22509,121.3846,3815,4
1469,31.225207,121.452948,3748,5
1470,31.225269,121.491889,905,3
1471,31.22527,121.4443,9566,11
1472,31.22528,121.4716,5995,4
1473,31.225318,121.437806,1322,7
1474,31.22548,121.4482,3443,1
1475,31.225653,121.480878,108,14
1476,31.22566,121.452,56,3
1477,31.225675,121.364645,167,2
1478,31.22583,121.3668,2733,2
1479,31.225831,121.412695,4095,5
1480,31.22622,121.5063,8074,4
1481,31.22626,121.551311,7,0
1482,31.22629,121.6001,10,0
1483,31.22656,121.4835,1115,1
1484,31.22656,121.490417,802,1
1485,31.226676,121.555069,900,3
1486,31.22671,121.4811,358,2
1487,31.226966,121.53174,10985,9
1488,31.227,121.5564,249,3
1489,31.22714,121.391029,6749,3
1490,31.22716,121.3869,2,0
1491,31.227165,121.480195,4532,3
1492,31.22717,121.6333,4555,6
1493,31.227254,121.402789,1348,5
1494,31.22754,121.5375,787,3
1495,31.227666,121.431017,1157,4
1496,31.22776,121.4956,1467,3
1497,31.227795,121.254172,5181,3
1498,31.22786,121.6382,768,2
1499,31.227933,121.45361,5579,6
1500,31.22801,121.4777,4572,5
1501,31.228017,121.444777,5062,4
1502,31.22805,121.4259,2152,5
1503,31.228282,121.556676,536,1
1504,31.22854,121.5385,179,1
1505,31.228627,121.480756,3377,1
1506,31.22863,121.5365,119,2
1507,31.228726,121.482748,6359,3
1508,31.22876,121.5236,9797,8
1509,31.228847,121.338653,6952,3
1510,31.22885,121.5416,6084,3
1511,31.228906,121.451142,209,12
1512,31.22893,121.4869,8442,4
1513,31.228956,121.481687,45,0
1514,31.22896,121.535,28,0
1515,31.22903,121.3909,304,1
1516,31.22906,121.4523,2766,2
1517,31.229071,121.452449,3296,5
1518,31.22909,121.4803,432,5
1519,31.229148,121.495962,1,0
1520,31.22915,121.4848,4,0
1521,31.229191,121.453189,249,2
1522,31.2292,121.4498,1235,3
1523,31.229334,121.368291,7135,5
1524,31.22965,121.4815,222,8
1525,31.22978,121.540987,4,0
1526,31.22989,121.5366,27,0
1527,31.229998,121.538807,1,0
1528,31.23011,121.4344,9759,3
1529,31.230201,121.308739,3279,4
1530,31.23028,121.4486,3204,4
1531,31.230287,121.557116,11186,11
1532,31.23036,121.5056,4616,2
1533,31.230395,121.46599,6464,4
1534,31.230406,121.482326,390,4
1535,31.23041,121.5344,132,4
1536,31.23043,121.4681,132,1
1537,31.230519,121.520449,4,0
1538,31.23067,121.5528,183,1
1539,31.230748,121.485488,3164,2
1540,31.23093,121.3473,7655,8
1541,31.23095,121.537305,4,0
1542,31.23098,121.5423,52,2
1543,31.231035,121.555602,158,1
1544,31.23107,121.4021,10397,3
1545,31.231119,121.484436,644,2
1546,31.23132,121.5424,153,2
1547,31.231328,121.487479,165,3
1548,31.23134,121.5437,19,0
1549,31.231369,121.403139,4,0
1550,31.2314,121.4976,13,0
1551,31.231468,121.537215,2466,5
1552,31.23151,121.5777,8918,6
1553,31.231585,121.517218,1855,6
1554,31.23166,121.4285,3611,4
1555,31.231687,121.32576,8127,8
1556,31.2317,121.5465,6842,4
1557,31.231749,121.486203,179,1
1558,31.23182,121.4641,694,3
1559,31.232002,121.359292,1697,5
1560,31.2321,121.2058,10545,4
1561,31.232268,121.541982,464,1
1562,31.2324,121.5647,250,2
1563,31.232407,121.652986,4509,4
1564,31.23252,121.4652,3595,4
1565,31.232527,121.530359,193,3
1566,31.23255,121.479,1469,4
1567,31.232639,121.705254,11188,5
1568,31.23271,121.4553,5420,3
1569,31.232729,121.566935,9485,9
1570,31.23282,121.468,74,4
1571,31.232853,121.486408,844,4
1572,31.23286,121.4753,7060,4
1573,31.232877,121.48753,5771,5
1574,31.23289,121.3802,6109,4
1575,31.232971,121.47882,7,0
1576,31.23301,121.4425,3691,5
1577,31.23301,121.5238,194,3
1578,31.23301,121.556388,338,2
1579,31.233051,121.455285,1774,2
1580,31.23306,121.4584,64,4
1581,31.233107,121.417598,162,3
1582,31.23311,121.4427,236,13
1583,31.233151,121.530498,1464,2
1584,31.23319,121.4819,255,1
1585,31.233201,121.469528,8647,6
1586,31.23341,121.4838,57,14
1587,31.233431,121.471698,10,0
1588,31.23345,121.4809,1023,1
1589,31.233516,121.491431,2643,5
1590,31.23362,121.5237,1857,3
1591,31.233629,121.532011,3635,4
1592,31.23364,121.5255,192,3
1593,31.233645,121.53018,249,3
1594,31.23366,121.5658,573,3
1595,31.233674,121.498294,8771,5
1596,31.23368,121.4948,140,3
1597,31.233708,121.454373,1330,1
1598,31.23376,121.6706,6521,6
1599,31.233973,121.41641,7269,6
1600,31.23398,121.4551,939,1
1601,31.233984,121.524823,9,0
1602,31.234,121.276,7285,4
1603,31.234093,121.475011,22,0
1604,31.23411,121.3404,50,9
1605,31.234168,121.473173,96,3
1606,31.23422,121.4623,79,7
1607,31.234225,121.525481,43,0
1608,31.23423,121.1199,801,2
1609,31.23423,121.436418,290,2
1610,31.23424,121.5219,135,7
1611,31.234259,121.52572,9378,6
1612,31.23438,121.5311,1073,6
1613,31.234496,121.521516,1816,3
1614,31.2345,121.4631,2108,5
1615,31.234528,121.528657,120,3
1616,31.23455,121.7434,3508,3
1617,31.234688,121.502656,203,5
1618,31.23471,121.4363,534,4
1619,31.234737,121.513936,483,3
1620,31.23478,121.5167,23,0
1621,31.234787,121.498324,272,6
1622,31.2348,121.5335,3182,7
1623,31.234835,121.527767,180,2
1624,31.23487,121.4633,3499,4
1625,31.234885,121.529933,30,0
1626,31.23489,121.4476,25,0
1627,31.234916,121.447878,8,0
1628,31.23504,121.5234,402,1
1629,31.235072,121.518805,4031,4
1630,31.23515,121.5331,988,4
1631,31.235177,121.451385,1561,3
1632,31.23525,121.3831,4666,5
1633,31.235309,121.529189,225,2
1634,31.23534,121.4773,269,1
1635,31.23537,121.522706,2073,4
1636,31.23542,121.4862,183,4
1637,31.23543,121.447652,6099,3
1638,31.23545,121.6535,6465,4
1639,31.235454,121.172523,5475,1
1640,31.23546,121.4981,8736,5
